"STATE","FIRST NAME","GENERAL %"
"New York","Chuck",8.297418207283903e-05
"New York","Alan Lee",4.580593647554205e-06
"New York","Jerome S.",2.3557338758850197e-06
"New York","Brian",1.3087410421583444e-06
"New York","Lanakila",3.9262231264750327e-07
"New York","Jonathan",1.3087410421583444e-07
"New York","Michael",1.3087410421583444e-07
"New York","",""
"North Carolina","Barack",0.49704381262919617
"North Carolina","John",0.49375508752574065
"North Carolina","Bob",0.005966889124009549
"North Carolina","Ralph",0.000335901386033972
"North Carolina","Cynthia",3.6652223061717935e-05
"North Carolina","Brian",8.81509162243849e-06
"North Dakota","John",0.5325010027761898
"North Dakota","Barack",0.44620540014717913
"North Dakota","Ralph",0.01323032900534077
"North Dakota","Bob",0.004276406176469659
"North Dakota","Chuck",0.0037868618948206216
"Ohio","Barack",0.5150427006052537
"Ohio","John",0.4691057836327485
"Ohio","Ralph",0.007416679075389561
"Ohio","Bob",0.0034890993018998483
"Ohio","Chuck",0.002201161456462901
"Ohio","Cynthia",0.0014922000227736562
"Ohio","Richard",0.0006840855939106747
"Ohio","Brian",0.00047912268869287975
"Ohio","Donald K.",3.713857769758336e-05
"Ohio","Alan L.",2.8029115243459143e-05
"Ohio","Joe",1.2437919889284994e-05
"Ohio","Platt",1.1036464127112037e-05
"Ohio","Jonathan",3.503639405432393e-07
"Ohio","James R.",1.7518197027161965e-07
"Oklahoma","John",0.656450811226935
"Oklahoma","Barack",0.343549188773065
"Oregon","Barack",0.5674880625692065
"Oregon","John",0.40400981692292204
"Oregon","Ralph",0.010183470980335518
"Oregon","Chuck",0.00420873763037075
"Oregon","Bob",0.004177006604430089
"Oregon","Cynthia",0.002485414669800379
"Pennsylvania","Barack",0.5448552801203738
"Pennsylvania","John",0.4416705247991443
"Pennsylvania","Ralph",0.007147024115988766
"Pennsylvania","Bob",0.003311341978210864
"Pennsylvania","Hillary",0.0008338222518455842
"Pennsylvania","Ron",0.0006400841338958225
"Pennsylvania","Chuck",0.00018159830455033465
"Rhode Island","Barack",0.6286400461245617
"Rhode Island","John",0.35057846474735355
"Rhode Island","Ralph",0.010236006833896466
"Rhode Island","Bob",0.0029294183981041447
"Rhode Island","Cynthia",0.0016893968620036205
"Rhode Island","Chuck",0.0014307940801159898
"Rhode Island","Hillary",0.0013884001814458862
"Rhode Island","Ron",0.0010004960086144401
"Rhode Island","Gloria",0.00025860278188763073
"Rhode Island","Mike",7.206962773917578e-05
"Rhode Island","Mitt",5.299237333762925e-05
"Rhode Island","Al",3.179542400257755e-05
"Rhode Island","Colin",2.967572906907238e-05
"Rhode Island","Mickey",2.3316644268556868e-05
"Rhode Island","Stephen",1.695755946804136e-05
"Rhode Island","Michael",1.271816960103102e-05
"Rhode Island","Bill",1.271816960103102e-05
"Rhode Island","Buddy",1.059847466752585e-05
"Rhode Island","Alan",1.059847466752585e-05
"Rhode Island","Dennis",1.059847466752585e-05
"Rhode Island","Joe the",1.059847466752585e-05
"Rhode Island","Jessie",1.059847466752585e-05
"South Carolina","John",0.5387364397863786
"South Carolina","Barack",0.4489656001736624
"South Carolina","Bob",0.0037913157370056466
"South Carolina","Chuck",0.003553935539823912
"South Carolina","Ralph",0.0026304432814897066
"South Carolina","Cynthia",0.002322265481639735
"South Dakota","John",0.5315897637279927
"South Dakota","Barack",0.44747431114601743
"South Dakota","Ralph",0.011170888147130048
"South Dakota","Chuck",0.004961057660841678
"South Dakota","Bob",0.004803979318018195
"Tennessee","John",0.5689695428289423
"Tennessee","Barack",0.4182853806271298
"Tennessee","Ralph",0.0044465831124466245
"Tennessee","Bob",0.003287625074574507
"Tennessee","Chuck",0.003150688778032033
"Tennessee","Cynthia",0.0009612466434259615
"Tennessee","Brian",0.0005100492393688775
"Tennessee","Charles",0.0003888836960798908
"Texas","John",0.5545236045232641
"Texas","Barack",0.4368312144588963
"Texas","Bob",0.006946945298809885
"Texas","Ralph",0.0007119517145458631
"Texas","Chuck",0.0007066284796779319
"Texas","Alan",0.00011079756294879976
"Texas","Cynthia",0.00011253070918487037
"Texas","Thaddaus",2.6739970499375138e-05
"Texas","Brian",1.6712481562109462e-05
"Texas","Jonathan",1.2874800610810252e-05
"Utah","John",0.6258386971450172
"Utah","Barack",0.3440574566607516
"Utah","Charles O. ""Chuck""",0.012612745046568036
"Utah","Ralph",0.00883690162436868
"Utah","Bob",0.007314384115417327
"Utah","Cynthia",0.0010311118577863646
"Utah","Gloria",0.0002751031636863824
"Utah","Alan",2.6250301878471603e-05
"Utah","Frank",3.1500362254165923e-06
"Utah","Jonathan",2.100024150277728e-06
"Utah","Charles",1.050012075138864e-06
"Utah","David Jon",1.050012075138864e-06
"Vermont","Barack",0.6745568319560924
"Vermont","John",0.30449228724549754
"Vermont","Ralph",0.010272392215255687
"Vermont","Bob",0.0032826123071811376
"Vermont","Chuck",0.0015382438177980963
"Vermont","Roger",0.00046147314533942886
"Vermont","Gloria",0.0004583966577038327
"Vermont","Brian",0.00043378475661906313
"Vermont","Cynthia",0.0002030481839493487
"Virginia","Barack",0.5262946987317566
"Virginia","John",0.46330500690255316
"Virginia","Ralph",0.00308412520210783
"Virginia","Bob",0.0029723951590810206
"Virginia","Chuck",0.0020073806288037903
"Virginia","Cynthia",0.0006295558193626016
"Washington","Barack",0.5765289221364835
"Washington","John",0.40476304942114893
"Washington","Ralph",0.009710301171136937
"Washington","Bob",0.004191146302222217
"Washington","Chuck",0.003105821175562535
"Washington","Cynthia",0.0012575414619882656
"Washington","Gloria",0.00023214630288078745
"Washington","James E.",0.00021107202857671595
"West Virginia","John Sidney, III",0.5571034310695478
"West Virginia","Barack Hussein",0.42589750382296754
"West Virginia","Ralph",0.010118424390743022
"West Virginia","Charles Obadiah",0.0034550375568889805
"West Virginia","Cynthia Ann",0.003300857381936531
"West Virginia","Santa",8.269663929267743e-05
"West Virginia","David L.",2.522948317403718e-05
"West Virginia","Donald K.",5.6065518164527064e-06
"West Virginia","Robert",4.20491386233953e-06
"West Virginia","Charles G. ""Bud""",4.20491386233953e-06
"West Virginia","Ron",1.4016379541131766e-06
"West Virginia","Frank",1.4016379541131766e-06
"Wisconsin","Barack",0.5621778651794235
"Wisconsin","John",0.4231366248834809
"Wisconsin","Ralph",0.005900951828054878
"Wisconsin","Bob",0.002969078744272088
"Wisconsin","Chuck",0.0017000640540695451
"Wisconsin","Cynthia",0.001413144726332256
"Wisconsin","Jeffrey J.",0.00025608220372814127
"Wisconsin","Brian",0.0001810005104884768
"Wisconsin","Gloria",7.943911293660927e-05
"Wyoming","John",0.6477628819828947
"Wyoming","Barack",0.32540897988675005
"Wyoming","Ralph",0.00991525889624516
"Wyoming","Bob",0.0062593753190553604
"Wyoming","Chuck",0.004680787566069002
"","",""
